task,model,stimulus_group,stimulus_index,legacy_pnum,few_shot,seed,temperature,do_sample,score
letters_list,flan-t5-large,negative_original,,5,False,44,0.0,False,0.0
letters_list,flan-t5-large,negative_original,,6,False,42,0.0,False,0.0
letters_list,flan-t5-large,negative_original,,6,False,43,0.0,False,0.0
letters_list,flan-t5-large,negative_original,,6,False,44,0.0,False,0.0
letters_list,flan-t5-large,negative_original,,7,False,42,0.0,False,0.0
letters_list,flan-t5-large,negative_original,,7,False,43,0.0,False,0.0
letters_list,flan-t5-large,negative_original,,7,False,44,0.0,False,0.0
letters_list,flan-t5-large,negative_original,,8,False,42,0.0,False,0.0
letters_list,flan-t5-large,negative_original,,8,False,43,0.0,False,0.0
letters_list,flan-t5-large,negative_original,,8,False,44,0.0,False,0.0
letters_list,flan-t5-large,negative_original,,9,False,42,0.0,False,0.0
letters_list,flan-t5-large,negative_original,,9,False,43,0.0,False,0.0
letters_list,flan-t5-large,negative_original,,9,False,44,0.0,False,0.0
letters_list,flan-t5-large,negative_original,,10,False,42,0.0,False,0.0
letters_list,flan-t5-large,negative_original,,10,False,43,0.0,False,0.0
letters_list,flan-t5-large,negative_original,,10,False,44,0.0,False,0.0
negation,flan-t5-large,negative_original,,1,False,42,0.0,False,0.01
negation,flan-t5-large,negative_original,,1,False,43,0.0,False,0.01
negation,flan-t5-large,negative_original,,1,False,44,0.0,False,0.01
negation,flan-t5-large,negative_original,,2,False,42,0.0,False,0.0
negation,flan-t5-large,negative_original,,2,False,43,0.0,False,0.0
negation,flan-t5-large,negative_original,,2,False,44,0.0,False,0.0
negation,flan-t5-large,negative_original,,3,False,42,0.0,False,0.0
negation,flan-t5-large,negative_original,,3,False,43,0.0,False,0.0
negation,flan-t5-large,negative_original,,3,False,44,0.0,False,0.0
negation,flan-t5-large,negative_original,,4,False,42,0.0,False,0.0
negation,flan-t5-large,negative_original,,4,False,43,0.0,False,0.0
negation,flan-t5-large,negative_original,,4,False,44,0.0,False,0.0
negation,flan-t5-large,negative_original,,5,False,42,0.0,False,0.0
negation,flan-t5-large,negative_original,,5,False,43,0.0,False,0.0
negation,flan-t5-large,negative_original,,5,False,44,0.0,False,0.0
negation,flan-t5-large,negative_original,,6,False,42,0.0,False,0.0
negation,flan-t5-large,negative_original,,6,False,43,0.0,False,0.0
negation,flan-t5-large,negative_original,,6,False,44,0.0,False,0.0
negation,flan-t5-large,negative_original,,7,False,42,0.0,False,0.0
negation,flan-t5-large,negative_original,,7,False,43,0.0,False,0.0
negation,flan-t5-large,negative_original,,7,False,44,0.0,False,0.0
negation,flan-t5-large,negative_original,,8,False,42,0.0,False,0.0
negation,flan-t5-large,negative_original,,8,False,43,0.0,False,0.0
negation,flan-t5-large,negative_original,,8,False,44,0.0,False,0.0
negation,flan-t5-large,negative_original,,9,False,42,0.0,False,0.0
negation,flan-t5-large,negative_original,,9,False,43,0.0,False,0.0
negation,flan-t5-large,negative_original,,9,False,44,0.0,False,0.0
negation,flan-t5-large,negative_original,,10,False,42,0.0,False,0.0
negation,flan-t5-large,negative_original,,10,False,43,0.0,False,0.0
negation,flan-t5-large,negative_original,,10,False,44,0.0,False,0.0
num_to_verbal,flan-t5-large,negative_original,,1,False,42,0.0,False,0.0
num_to_verbal,flan-t5-large,negative_original,,1,False,43,0.0,False,0.0
num_to_verbal,flan-t5-large,negative_original,,1,False,44,0.0,False,0.0
num_to_verbal,flan-t5-large,negative_original,,2,False,42,0.0,False,0.0
num_to_verbal,flan-t5-large,negative_original,,2,False,43,0.0,False,0.0
num_to_verbal,flan-t5-large,negative_original,,2,False,44,0.0,False,0.0
num_to_verbal,flan-t5-large,negative_original,,3,False,42,0.0,False,0.0
num_to_verbal,flan-t5-large,negative_original,,3,False,43,0.0,False,0.0
num_to_verbal,flan-t5-large,negative_original,,3,False,44,0.0,False,0.0
num_to_verbal,flan-t5-large,negative_original,,4,False,42,0.0,False,0.0
num_to_verbal,flan-t5-large,negative_original,,4,False,43,0.0,False,0.0
num_to_verbal,flan-t5-large,negative_original,,4,False,44,0.0,False,0.0
num_to_verbal,flan-t5-large,negative_original,,5,False,42,0.0,False,0.0
num_to_verbal,flan-t5-large,negative_original,,5,False,43,0.0,False,0.0
num_to_verbal,flan-t5-large,negative_original,,5,False,44,0.0,False,0.0
num_to_verbal,flan-t5-large,negative_original,,6,False,42,0.0,False,0.0
num_to_verbal,flan-t5-large,negative_original,,6,False,43,0.0,False,0.0
num_to_verbal,flan-t5-large,negative_original,,6,False,44,0.0,False,0.0
num_to_verbal,flan-t5-large,negative_original,,7,False,42,0.0,False,0.0
num_to_verbal,flan-t5-large,negative_original,,7,False,43,0.0,False,0.0
num_to_verbal,flan-t5-large,negative_original,,7,False,44,0.0,False,0.0
num_to_verbal,flan-t5-large,negative_original,,8,False,42,0.0,False,0.0
num_to_verbal,flan-t5-large,negative_original,,8,False,43,0.0,False,0.0
num_to_verbal,flan-t5-large,negative_original,,8,False,44,0.0,False,0.0
num_to_verbal,flan-t5-large,negative_original,,9,False,42,0.0,False,0.0
num_to_verbal,flan-t5-large,negative_original,,9,False,43,0.0,False,0.0
num_to_verbal,flan-t5-large,negative_original,,9,False,44,0.0,False,0.0
num_to_verbal,flan-t5-large,negative_original,,10,False,42,0.0,False,0.0
num_to_verbal,flan-t5-large,negative_original,,10,False,43,0.0,False,0.0
num_to_verbal,flan-t5-large,negative_original,,10,False,44,0.0,False,0.0
orthography_starts_with,flan-t5-large,negative_original,,1,False,42,0.0,False,0.04
orthography_starts_with,flan-t5-large,negative_original,,1,False,43,0.0,False,0.04
orthography_starts_with,flan-t5-large,negative_original,,1,False,44,0.0,False,0.04
orthography_starts_with,flan-t5-large,negative_original,,2,False,42,0.0,False,0.05
orthography_starts_with,flan-t5-large,negative_original,,2,False,43,0.0,False,0.05
orthography_starts_with,flan-t5-large,negative_original,,2,False,44,0.0,False,0.05
orthography_starts_with,flan-t5-large,negative_original,,3,False,42,0.0,False,0.04
orthography_starts_with,flan-t5-large,negative_original,,3,False,43,0.0,False,0.04
orthography_starts_with,flan-t5-large,negative_original,,3,False,44,0.0,False,0.04
orthography_starts_with,flan-t5-large,negative_original,,4,False,42,0.0,False,0.05
orthography_starts_with,flan-t5-large,negative_original,,4,False,43,0.0,False,0.05
orthography_starts_with,flan-t5-large,negative_original,,4,False,44,0.0,False,0.05
orthography_starts_with,flan-t5-large,negative_original,,5,False,42,0.0,False,0.05
orthography_starts_with,flan-t5-large,negative_original,,5,False,43,0.0,False,0.05
orthography_starts_with,flan-t5-large,negative_original,,5,False,44,0.0,False,0.05
orthography_starts_with,flan-t5-large,negative_original,,6,False,42,0.0,False,0.09
orthography_starts_with,flan-t5-large,negative_original,,6,False,43,0.0,False,0.09
orthography_starts_with,flan-t5-large,negative_original,,6,False,44,0.0,False,0.09
orthography_starts_with,flan-t5-large,negative_original,,7,False,42,0.0,False,0.05
orthography_starts_with,flan-t5-large,negative_original,,7,False,43,0.0,False,0.05
orthography_starts_with,flan-t5-large,negative_original,,7,False,44,0.0,False,0.05
orthography_starts_with,flan-t5-large,negative_original,,8,False,42,0.0,False,0.07
orthography_starts_with,flan-t5-large,negative_original,,8,False,43,0.0,False,0.07
orthography_starts_with,flan-t5-large,negative_original,,8,False,44,0.0,False,0.07
orthography_starts_with,flan-t5-large,negative_original,,9,False,42,0.0,False,0.07
orthography_starts_with,flan-t5-large,negative_original,,9,False,43,0.0,False,0.07
orthography_starts_with,flan-t5-large,negative_original,,9,False,44,0.0,False,0.07
orthography_starts_with,flan-t5-large,negative_original,,10,False,42,0.0,False,0.07
orthography_starts_with,flan-t5-large,negative_original,,10,False,43,0.0,False,0.07
orthography_starts_with,flan-t5-large,negative_original,,10,False,44,0.0,False,0.07
rhymes,flan-t5-large,negative_original,,1,False,42,0.0,False,0.28
rhymes,flan-t5-large,negative_original,,1,False,43,0.0,False,0.28
rhymes,flan-t5-large,negative_original,,1,False,44,0.0,False,0.28
rhymes,flan-t5-large,negative_original,,2,False,42,0.0,False,0.28
rhymes,flan-t5-large,negative_original,,2,False,43,0.0,False,0.28
rhymes,flan-t5-large,negative_original,,2,False,44,0.0,False,0.28
rhymes,flan-t5-large,negative_original,,3,False,42,0.0,False,0.21
rhymes,flan-t5-large,negative_original,,3,False,43,0.0,False,0.21
rhymes,flan-t5-large,negative_original,,3,False,44,0.0,False,0.21
rhymes,flan-t5-large,negative_original,,4,False,42,0.0,False,0.28
rhymes,flan-t5-large,negative_original,,4,False,43,0.0,False,0.28
rhymes,flan-t5-large,negative_original,,4,False,44,0.0,False,0.28
rhymes,flan-t5-large,negative_original,,5,False,42,0.0,False,0.25
rhymes,flan-t5-large,negative_original,,5,False,43,0.0,False,0.25
rhymes,flan-t5-large,negative_original,,5,False,44,0.0,False,0.25
rhymes,flan-t5-large,negative_original,,6,False,42,0.0,False,0.3
rhymes,flan-t5-large,negative_original,,6,False,43,0.0,False,0.3
rhymes,flan-t5-large,negative_original,,6,False,44,0.0,False,0.3
rhymes,flan-t5-large,negative_original,,7,False,42,0.0,False,0.26
rhymes,flan-t5-large,negative_original,,7,False,43,0.0,False,0.26
rhymes,flan-t5-large,negative_original,,7,False,44,0.0,False,0.26
rhymes,flan-t5-large,negative_original,,8,False,42,0.0,False,0.31
rhymes,flan-t5-large,negative_original,,8,False,43,0.0,False,0.31
rhymes,flan-t5-large,negative_original,,8,False,44,0.0,False,0.31
rhymes,flan-t5-large,negative_original,,9,False,42,0.0,False,0.26
rhymes,flan-t5-large,negative_original,,9,False,43,0.0,False,0.26
rhymes,flan-t5-large,negative_original,,9,False,44,0.0,False,0.26
rhymes,flan-t5-large,negative_original,,10,False,42,0.0,False,0.22
rhymes,flan-t5-large,negative_original,,10,False,43,0.0,False,0.22
rhymes,flan-t5-large,negative_original,,10,False,44,0.0,False,0.22
second_word_letter,flan-t5-large,negative_original,,1,False,42,0.0,False,1.0
second_word_letter,flan-t5-large,negative_original,,1,False,43,0.0,False,1.0
second_word_letter,flan-t5-large,negative_original,,1,False,44,0.0,False,1.0
second_word_letter,flan-t5-large,negative_original,,2,False,42,0.0,False,0.97
second_word_letter,flan-t5-large,negative_original,,2,False,43,0.0,False,0.97
second_word_letter,flan-t5-large,negative_original,,2,False,44,0.0,False,0.97
second_word_letter,flan-t5-large,negative_original,,3,False,42,0.0,False,0.76
second_word_letter,flan-t5-large,negative_original,,3,False,43,0.0,False,0.76
second_word_letter,flan-t5-large,negative_original,,3,False,44,0.0,False,0.76
second_word_letter,flan-t5-large,negative_original,,4,False,42,0.0,False,1.0
second_word_letter,flan-t5-large,negative_original,,4,False,43,0.0,False,1.0
second_word_letter,flan-t5-large,negative_original,,4,False,44,0.0,False,1.0
second_word_letter,flan-t5-large,negative_original,,5,False,42,0.0,False,0.98
second_word_letter,flan-t5-large,negative_original,,5,False,43,0.0,False,0.98
second_word_letter,flan-t5-large,negative_original,,5,False,44,0.0,False,0.98
second_word_letter,flan-t5-large,negative_original,,6,False,42,0.0,False,1.0
second_word_letter,flan-t5-large,negative_original,,6,False,43,0.0,False,1.0
second_word_letter,flan-t5-large,negative_original,,6,False,44,0.0,False,1.0
second_word_letter,flan-t5-large,negative_original,,7,False,42,0.0,False,0.96
second_word_letter,flan-t5-large,negative_original,,7,False,43,0.0,False,0.96
second_word_letter,flan-t5-large,negative_original,,7,False,44,0.0,False,0.96
second_word_letter,flan-t5-large,negative_original,,8,False,42,0.0,False,0.97
second_word_letter,flan-t5-large,negative_original,,8,False,43,0.0,False,0.97
second_word_letter,flan-t5-large,negative_original,,8,False,44,0.0,False,0.97
second_word_letter,flan-t5-large,negative_original,,9,False,42,0.0,False,0.98
second_word_letter,flan-t5-large,negative_original,,9,False,43,0.0,False,0.98
second_word_letter,flan-t5-large,negative_original,,9,False,44,0.0,False,0.98
second_word_letter,flan-t5-large,negative_original,,10,False,42,0.0,False,0.89
second_word_letter,flan-t5-large,negative_original,,10,False,43,0.0,False,0.89
second_word_letter,flan-t5-large,negative_original,,10,False,44,0.0,False,0.89
sentence_similarity,flan-t5-large,negative_original,,1,False,42,0.0,False,0.57
sentence_similarity,flan-t5-large,negative_original,,1,False,43,0.0,False,0.57
sentence_similarity,flan-t5-large,negative_original,,1,False,44,0.0,False,0.57
sentence_similarity,flan-t5-large,negative_original,,2,False,42,0.0,False,0.56
sentence_similarity,flan-t5-large,negative_original,,2,False,43,0.0,False,0.56
sentence_similarity,flan-t5-large,negative_original,,2,False,44,0.0,False,0.56
sentence_similarity,flan-t5-large,negative_original,,3,False,42,0.0,False,0.56
sentence_similarity,flan-t5-large,negative_original,,3,False,43,0.0,False,0.56
sentence_similarity,flan-t5-large,negative_original,,3,False,44,0.0,False,0.56
sentence_similarity,flan-t5-large,negative_original,,4,False,42,0.0,False,0.58
sentence_similarity,flan-t5-large,negative_original,,4,False,43,0.0,False,0.58
sentence_similarity,flan-t5-large,negative_original,,4,False,44,0.0,False,0.58
sentence_similarity,flan-t5-large,negative_original,,5,False,42,0.0,False,0.58
sentence_similarity,flan-t5-large,negative_original,,5,False,43,0.0,False,0.58
sentence_similarity,flan-t5-large,negative_original,,5,False,44,0.0,False,0.58
sentence_similarity,flan-t5-large,negative_original,,6,False,42,0.0,False,0.59
sentence_similarity,flan-t5-large,negative_original,,6,False,43,0.0,False,0.59
sentence_similarity,flan-t5-large,negative_original,,6,False,44,0.0,False,0.59
sentence_similarity,flan-t5-large,negative_original,,7,False,42,0.0,False,0.58
sentence_similarity,flan-t5-large,negative_original,,7,False,43,0.0,False,0.58
sentence_similarity,flan-t5-large,negative_original,,7,False,44,0.0,False,0.58
sentence_similarity,flan-t5-large,negative_original,,8,False,42,0.0,False,0.56
sentence_similarity,flan-t5-large,negative_original,,8,False,43,0.0,False,0.56
sentence_similarity,flan-t5-large,negative_original,,8,False,44,0.0,False,0.56
sentence_similarity,flan-t5-large,negative_original,,9,False,42,0.0,False,0.59
sentence_similarity,flan-t5-large,negative_original,,9,False,43,0.0,False,0.59
sentence_similarity,flan-t5-large,negative_original,,9,False,44,0.0,False,0.59
sentence_similarity,flan-t5-large,negative_original,,10,False,42,0.0,False,0.58
sentence_similarity,flan-t5-large,negative_original,,10,False,43,0.0,False,0.58
sentence_similarity,flan-t5-large,negative_original,,10,False,44,0.0,False,0.58
singular_to_plural,flan-t5-large,negative_original,,1,False,42,0.0,False,0.12
singular_to_plural,flan-t5-large,negative_original,,1,False,43,0.0,False,0.12
singular_to_plural,flan-t5-large,negative_original,,1,False,44,0.0,False,0.12
singular_to_plural,flan-t5-large,negative_original,,2,False,42,0.0,False,0.15
singular_to_plural,flan-t5-large,negative_original,,2,False,43,0.0,False,0.15
singular_to_plural,flan-t5-large,negative_original,,2,False,44,0.0,False,0.15
singular_to_plural,flan-t5-large,negative_original,,3,False,42,0.0,False,0.11
singular_to_plural,flan-t5-large,negative_original,,3,False,43,0.0,False,0.11
singular_to_plural,flan-t5-large,negative_original,,3,False,44,0.0,False,0.11
singular_to_plural,flan-t5-large,negative_original,,4,False,42,0.0,False,0.12
singular_to_plural,flan-t5-large,negative_original,,4,False,43,0.0,False,0.12
singular_to_plural,flan-t5-large,negative_original,,4,False,44,0.0,False,0.12
singular_to_plural,flan-t5-large,negative_original,,5,False,42,0.0,False,0.28
singular_to_plural,flan-t5-large,negative_original,,5,False,43,0.0,False,0.28
singular_to_plural,flan-t5-large,negative_original,,5,False,44,0.0,False,0.28
singular_to_plural,flan-t5-large,negative_original,,6,False,42,0.0,False,0.19
singular_to_plural,flan-t5-large,negative_original,,6,False,43,0.0,False,0.19
singular_to_plural,flan-t5-large,negative_original,,6,False,44,0.0,False,0.19
singular_to_plural,flan-t5-large,negative_original,,7,False,42,0.0,False,0.11
singular_to_plural,flan-t5-large,negative_original,,7,False,43,0.0,False,0.11
singular_to_plural,flan-t5-large,negative_original,,7,False,44,0.0,False,0.11
singular_to_plural,flan-t5-large,negative_original,,8,False,42,0.0,False,0.09
singular_to_plural,flan-t5-large,negative_original,,8,False,43,0.0,False,0.09
singular_to_plural,flan-t5-large,negative_original,,8,False,44,0.0,False,0.09
singular_to_plural,flan-t5-large,negative_original,,9,False,42,0.0,False,0.06
singular_to_plural,flan-t5-large,negative_original,,9,False,43,0.0,False,0.06
singular_to_plural,flan-t5-large,negative_original,,9,False,44,0.0,False,0.06
singular_to_plural,flan-t5-large,negative_original,,10,False,42,0.0,False,0.05
singular_to_plural,flan-t5-large,negative_original,,10,False,43,0.0,False,0.05
singular_to_plural,flan-t5-large,negative_original,,10,False,44,0.0,False,0.05
synonyms,flan-t5-large,negative_original,,1,False,42,0.0,False,0.05
synonyms,flan-t5-large,negative_original,,1,False,43,0.0,False,0.05
synonyms,flan-t5-large,negative_original,,1,False,44,0.0,False,0.05
synonyms,flan-t5-large,negative_original,,2,False,42,0.0,False,0.05
synonyms,flan-t5-large,negative_original,,2,False,43,0.0,False,0.05
synonyms,flan-t5-large,negative_original,,2,False,44,0.0,False,0.05
synonyms,flan-t5-large,negative_original,,3,False,42,0.0,False,0.05
synonyms,flan-t5-large,negative_original,,3,False,43,0.0,False,0.05
synonyms,flan-t5-large,negative_original,,3,False,44,0.0,False,0.05
synonyms,flan-t5-large,negative_original,,4,False,42,0.0,False,0.04
synonyms,flan-t5-large,negative_original,,4,False,43,0.0,False,0.04
synonyms,flan-t5-large,negative_original,,4,False,44,0.0,False,0.04
synonyms,flan-t5-large,negative_original,,5,False,42,0.0,False,0.04
synonyms,flan-t5-large,negative_original,,5,False,43,0.0,False,0.04
synonyms,flan-t5-large,negative_original,,5,False,44,0.0,False,0.04
synonyms,flan-t5-large,negative_original,,6,False,42,0.0,False,0.05
synonyms,flan-t5-large,negative_original,,6,False,43,0.0,False,0.05
synonyms,flan-t5-large,negative_original,,6,False,44,0.0,False,0.05
synonyms,flan-t5-large,negative_original,,7,False,42,0.0,False,0.05
synonyms,flan-t5-large,negative_original,,7,False,43,0.0,False,0.05
synonyms,flan-t5-large,negative_original,,7,False,44,0.0,False,0.05
synonyms,flan-t5-large,negative_original,,8,False,42,0.0,False,0.05
synonyms,flan-t5-large,negative_original,,8,False,43,0.0,False,0.05
synonyms,flan-t5-large,negative_original,,8,False,44,0.0,False,0.05
synonyms,flan-t5-large,negative_original,,9,False,42,0.0,False,0.04
synonyms,flan-t5-large,negative_original,,9,False,43,0.0,False,0.04
synonyms,flan-t5-large,negative_original,,9,False,44,0.0,False,0.04
synonyms,flan-t5-large,negative_original,,10,False,42,0.0,False,0.06
synonyms,flan-t5-large,negative_original,,10,False,43,0.0,False,0.06
synonyms,flan-t5-large,negative_original,,10,False,44,0.0,False,0.06
taxonomy_animal,flan-t5-large,negative_original,,1,False,42,0.0,False,0.12
taxonomy_animal,flan-t5-large,negative_original,,1,False,43,0.0,False,0.12
taxonomy_animal,flan-t5-large,negative_original,,1,False,44,0.0,False,0.12
taxonomy_animal,flan-t5-large,negative_original,,2,False,42,0.0,False,0.14
taxonomy_animal,flan-t5-large,negative_original,,2,False,43,0.0,False,0.14
taxonomy_animal,flan-t5-large,negative_original,,2,False,44,0.0,False,0.14
taxonomy_animal,flan-t5-large,negative_original,,3,False,42,0.0,False,0.07
taxonomy_animal,flan-t5-large,negative_original,,3,False,43,0.0,False,0.07
taxonomy_animal,flan-t5-large,negative_original,,3,False,44,0.0,False,0.07
taxonomy_animal,flan-t5-large,negative_original,,4,False,42,0.0,False,0.07
taxonomy_animal,flan-t5-large,negative_original,,4,False,43,0.0,False,0.07
taxonomy_animal,flan-t5-large,negative_original,,4,False,44,0.0,False,0.07
taxonomy_animal,flan-t5-large,negative_original,,5,False,42,0.0,False,0.12
taxonomy_animal,flan-t5-large,negative_original,,5,False,43,0.0,False,0.12
taxonomy_animal,flan-t5-large,negative_original,,5,False,44,0.0,False,0.12
taxonomy_animal,flan-t5-large,negative_original,,6,False,42,0.0,False,0.11
taxonomy_animal,flan-t5-large,negative_original,,6,False,43,0.0,False,0.11
taxonomy_animal,flan-t5-large,negative_original,,6,False,44,0.0,False,0.11
taxonomy_animal,flan-t5-large,negative_original,,7,False,42,0.0,False,0.11
taxonomy_animal,flan-t5-large,negative_original,,7,False,43,0.0,False,0.11
taxonomy_animal,flan-t5-large,negative_original,,7,False,44,0.0,False,0.11
taxonomy_animal,flan-t5-large,negative_original,,8,False,42,0.0,False,0.09
taxonomy_animal,flan-t5-large,negative_original,,8,False,43,0.0,False,0.09
taxonomy_animal,flan-t5-large,negative_original,,8,False,44,0.0,False,0.09
taxonomy_animal,flan-t5-large,negative_original,,9,False,42,0.0,False,0.13
taxonomy_animal,flan-t5-large,negative_original,,9,False,43,0.0,False,0.13
taxonomy_animal,flan-t5-large,negative_original,,9,False,44,0.0,False,0.13
taxonomy_animal,flan-t5-large,negative_original,,10,False,42,0.0,False,0.08
taxonomy_animal,flan-t5-large,negative_original,,10,False,43,0.0,False,0.08
taxonomy_animal,flan-t5-large,negative_original,,10,False,44,0.0,False,0.08
translation_en-de,flan-t5-large,negative_original,,1,False,42,0.0,False,0.17
translation_en-de,flan-t5-large,negative_original,,1,False,43,0.0,False,0.17
translation_en-de,flan-t5-large,negative_original,,1,False,44,0.0,False,0.17
translation_en-de,flan-t5-large,negative_original,,6,False,42,0.0,False,0.2
translation_en-de,flan-t5-large,negative_original,,6,False,43,0.0,False,0.2
translation_en-de,flan-t5-large,negative_original,,6,False,44,0.0,False,0.2
translation_en-de,flan-t5-large,negative_original,,8,False,42,0.0,False,0.17
translation_en-de,flan-t5-large,negative_original,,8,False,43,0.0,False,0.17
translation_en-de,flan-t5-large,negative_original,,8,False,44,0.0,False,0.17
translation_en-es,flan-t5-large,negative_original,,1,False,42,0.0,False,0.4
translation_en-es,flan-t5-large,negative_original,,1,False,43,0.0,False,0.4
translation_en-es,flan-t5-large,negative_original,,1,False,44,0.0,False,0.4
translation_en-es,flan-t5-large,negative_original,,2,False,42,0.0,False,0.34
translation_en-es,flan-t5-large,negative_original,,2,False,43,0.0,False,0.34
translation_en-es,flan-t5-large,negative_original,,2,False,44,0.0,False,0.34
translation_en-es,flan-t5-large,negative_original,,3,False,42,0.0,False,0.34
translation_en-es,flan-t5-large,negative_original,,3,False,43,0.0,False,0.34
translation_en-es,flan-t5-large,negative_original,,3,False,44,0.0,False,0.34
translation_en-es,flan-t5-large,negative_original,,4,False,42,0.0,False,0.41
translation_en-es,flan-t5-large,negative_original,,4,False,43,0.0,False,0.41
translation_en-es,flan-t5-large,negative_original,,4,False,44,0.0,False,0.41
translation_en-es,flan-t5-large,negative_original,,5,False,42,0.0,False,0.39
translation_en-es,flan-t5-large,negative_original,,5,False,43,0.0,False,0.39
translation_en-es,flan-t5-large,negative_original,,5,False,44,0.0,False,0.39
translation_en-es,flan-t5-large,negative_original,,6,False,42,0.0,False,0.4
translation_en-es,flan-t5-large,negative_original,,6,False,43,0.0,False,0.4
translation_en-es,flan-t5-large,negative_original,,6,False,44,0.0,False,0.4
translation_en-es,flan-t5-large,negative_original,,7,False,42,0.0,False,0.35
translation_en-es,flan-t5-large,negative_original,,7,False,43,0.0,False,0.35
translation_en-es,flan-t5-large,negative_original,,7,False,44,0.0,False,0.35
translation_en-es,flan-t5-large,negative_original,,8,False,42,0.0,False,0.27
translation_en-es,flan-t5-large,negative_original,,8,False,43,0.0,False,0.27
translation_en-es,flan-t5-large,negative_original,,8,False,44,0.0,False,0.27
translation_en-es,flan-t5-large,negative_original,,9,False,42,0.0,False,0.4
translation_en-es,flan-t5-large,negative_original,,9,False,43,0.0,False,0.4
translation_en-es,flan-t5-large,negative_original,,9,False,44,0.0,False,0.4
translation_en-es,flan-t5-large,negative_original,,10,False,42,0.0,False,0.37
translation_en-es,flan-t5-large,negative_original,,10,False,43,0.0,False,0.37
translation_en-es,flan-t5-large,negative_original,,10,False,44,0.0,False,0.37
translation_en-fr,flan-t5-large,negative_original,,1,False,42,0.0,False,0.41
translation_en-fr,flan-t5-large,negative_original,,1,False,43,0.0,False,0.41
translation_en-fr,flan-t5-large,negative_original,,1,False,44,0.0,False,0.41
translation_en-fr,flan-t5-large,negative_original,,2,False,42,0.0,False,0.34
translation_en-fr,flan-t5-large,negative_original,,2,False,43,0.0,False,0.34
translation_en-fr,flan-t5-large,negative_original,,2,False,44,0.0,False,0.34
translation_en-fr,flan-t5-large,negative_original,,3,False,42,0.0,False,0.38
translation_en-fr,flan-t5-large,negative_original,,3,False,43,0.0,False,0.38
translation_en-fr,flan-t5-large,negative_original,,3,False,44,0.0,False,0.38
translation_en-fr,flan-t5-large,negative_original,,4,False,42,0.0,False,0.37
translation_en-fr,flan-t5-large,negative_original,,4,False,43,0.0,False,0.37
translation_en-fr,flan-t5-large,negative_original,,4,False,44,0.0,False,0.37
translation_en-fr,flan-t5-large,negative_original,,5,False,42,0.0,False,0.41
translation_en-fr,flan-t5-large,negative_original,,5,False,43,0.0,False,0.41
translation_en-fr,flan-t5-large,negative_original,,5,False,44,0.0,False,0.41
translation_en-fr,flan-t5-large,negative_original,,6,False,42,0.0,False,0.4
translation_en-fr,flan-t5-large,negative_original,,6,False,43,0.0,False,0.4
translation_en-fr,flan-t5-large,negative_original,,6,False,44,0.0,False,0.4
translation_en-fr,flan-t5-large,negative_original,,7,False,42,0.0,False,0.35
translation_en-fr,flan-t5-large,negative_original,,7,False,43,0.0,False,0.35
translation_en-fr,flan-t5-large,negative_original,,7,False,44,0.0,False,0.35
translation_en-fr,flan-t5-large,negative_original,,8,False,42,0.0,False,0.38
translation_en-fr,flan-t5-large,negative_original,,8,False,43,0.0,False,0.38
translation_en-fr,flan-t5-large,negative_original,,8,False,44,0.0,False,0.38
translation_en-fr,flan-t5-large,negative_original,,9,False,42,0.0,False,0.38
translation_en-fr,flan-t5-large,negative_original,,9,False,43,0.0,False,0.38
translation_en-fr,flan-t5-large,negative_original,,9,False,44,0.0,False,0.38
translation_en-fr,flan-t5-large,negative_original,,10,False,42,0.0,False,0.4
translation_en-fr,flan-t5-large,negative_original,,10,False,43,0.0,False,0.4
translation_en-fr,flan-t5-large,negative_original,,10,False,44,0.0,False,0.4
word_in_context,flan-t5-large,negative_original,,1,False,42,0.0,False,0.58
word_in_context,flan-t5-large,negative_original,,1,False,43,0.0,False,0.58
word_in_context,flan-t5-large,negative_original,,1,False,44,0.0,False,0.58
word_in_context,flan-t5-large,negative_original,,2,False,42,0.0,False,0.59
word_in_context,flan-t5-large,negative_original,,2,False,43,0.0,False,0.59
word_in_context,flan-t5-large,negative_original,,2,False,44,0.0,False,0.59
word_in_context,flan-t5-large,negative_original,,3,False,42,0.0,False,0.61
word_in_context,flan-t5-large,negative_original,,3,False,43,0.0,False,0.61
word_in_context,flan-t5-large,negative_original,,3,False,44,0.0,False,0.61
word_in_context,flan-t5-large,negative_original,,4,False,42,0.0,False,0.55
word_in_context,flan-t5-large,negative_original,,4,False,43,0.0,False,0.55
word_in_context,flan-t5-large,negative_original,,4,False,44,0.0,False,0.55
word_in_context,flan-t5-large,negative_original,,5,False,42,0.0,False,0.6
word_in_context,flan-t5-large,negative_original,,5,False,43,0.0,False,0.6
word_in_context,flan-t5-large,negative_original,,5,False,44,0.0,False,0.6
word_in_context,flan-t5-large,negative_original,,6,False,42,0.0,False,0.58
word_in_context,flan-t5-large,negative_original,,6,False,43,0.0,False,0.58
word_in_context,flan-t5-large,negative_original,,6,False,44,0.0,False,0.58
word_in_context,flan-t5-large,negative_original,,7,False,42,0.0,False,0.58
word_in_context,flan-t5-large,negative_original,,7,False,43,0.0,False,0.58
word_in_context,flan-t5-large,negative_original,,7,False,44,0.0,False,0.58
word_in_context,flan-t5-large,negative_original,,8,False,42,0.0,False,0.59
word_in_context,flan-t5-large,negative_original,,8,False,43,0.0,False,0.59
